159	1	1	1	5	4	3	2	10	9	8	7	6	5	5	5	18	17	16	15	14	13	12	12	11	10	10	9	8	7	6	6	5	5	4	3	3	3	2	2	2	2	2	2
160	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	33	32	31	30	29	28	27	26	25	24	23	22
161	1	1	1	5	4	3	2	9	8	7	6	5	4	4	4	4	4	3	3	3	22	21	20	19	18	17	16	15	14	13	32	31	30	29	28	27	26	25	24	23	22	21	20
162	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	34	33	32	31	30	29	28	27	26	25	24	23
163	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	34	33	32	31	30	29	28	27	26	25	24	23
164	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	34	33	32	31	30	29	28	27	26	25	24	23
165	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	34	33	32	31	30	29	28	27	26	25	24	23
166	1	2	4	3	2	1	1	1	1	1	13	12	11	10	10	9	8	7	6	5	4	3	3	3	3	3	3	3	3	2	2	34	33	32	31	30	29	28	27	26	25	24	23
167	1	1	1	5	4	3	2	9	8	7	6	5	4	4	4	4	4	3	3	3	22	21	20	19	18	17	16	15	14	13	32	31	30	29	28	27	26	25	24	23	22	21	20
168	1	4	3	2	1	8	7	6	5	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
169	1	3	2	1	7	6	5	4	4	4	3	2	15	14	13	12	11	10	9	8	7	6	6	6	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	12	12	12	11
170	1	4	3	2	1	7	6	5	11	10	9	8	7	6	6	5	19	18	17	16	15	14	14	13	12	12	11	10	9	8	8	7	6	5	4	4	4	3	3	3	3	3	3
171	1	3	2	1	7	6	5	4	4	4	3	2	14	13	12	11	10	9	8	7	6	5	5	5	5	5	5	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14
172	1	2	5	4	3	2	9	8	7	11	10	9	8	7	7	6	5	4	21	20	19	18	17	16	15	15	14	13	12	11	11	10	9	8	7	37	36	35	34	33	32	31	30
173	1	2	5	4	3	2	9	8	7	11	10	9	8	7	7	6	5	4	21	20	19	18	17	16	15	15	14	13	12	11	11	10	9	8	7	37	36	35	34	33	32	31	30
174	1	2	5	4	3	2	9	8	7	11	10	9	8	7	7	6	5	4	21	20	19	18	17	16	15	15	14	13	12	11	11	10	9	8	7	37	36	35	34	33	32	31	30
175	1	3	2	1	6	5	4	3	3	3	2	13	12	11	17	16	15	14	13	12	11	10	10	9	8	8	7	6	5	4	4	3	3	3	2	2	2	40	39	38	37	36	35
176	1	3	2	1	6	5	4	3	3	3	2	13	12	11	16	15	14	13	12	11	10	9	9	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	11	11	11	10
177	1	4	3	2	1	7	6	5	10	9	8	7	6	16	15	14	13	12	11	10	9	8	8	8	7	7	6	5	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16
178	1	2	5	4	3	2	9	8	7	11	10	9	8	7	7	6	5	4	21	20	19	18	17	16	15	15	14	13	12	11	11	10	9	8	7	38	37	36	35	34	33	32	31
179	1	2	5	4	3	2	8	7	6	6	5	4	3	3	3	3	3	19	18	17	16	15	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	9	9	9	8
180	1	2	4	3	2	1	1	1	1	1	12	11	10	9	9	8	7	6	5	21	20	19	18	17	16	27	26	25	24	23	22	21	20	19	18	17	16	15	15	14	43	42	41
181	1	2	4	3	2	1	1	1	1	1	12	11	10	9	9	8	7	6	5	21	20	19	18	17	16	27	26	25	24	23	22	21	20	19	18	17	16	15	15	14	43	42	41
