90	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
91	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
92	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
93	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
94	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
95	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
96	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
97	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
98	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
99	1	3	2	6	5	10	9	13	12	12	11	10	10	21	20
100	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
101	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
102	1	3	2	6	5	10	9	13	12	12	11	10	10	19	18
103	1	3	2	6	5	10	9	13	12	12	11	10	10	19	18
104	1	3	2	6	5	10	9	13	12	12	11	10	10	19	18
105	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
106	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
107	1	3	2	6	5	10	9	13	12	12	11	10	10	20	19
108	1	3	2	5	7	6	5	5	4	4	3	2	2	2	2
109	1	3	2	5	7	6	5	5	4	4	3	2	2	2	2
110	1	3	2	5	7	6	5	5	4	4	3	2	2	2	2
111	1	2	1	1	1	1	1	1	14	15	14	13	18	17	22
112	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
113	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
114	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
115	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
116	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
117	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
118	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
119	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
120	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
121	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
122	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
123	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
124	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
125	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
126	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
127	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
128	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
129	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
130	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
131	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
132	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
133	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
134	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
135	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
136	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
137	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
138	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
139	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
140	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
141	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
142	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
143	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
144	1	2	1	1	1	1	1	1	14	15	14	13	19	18	17
145	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
146	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
147	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
148	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
149	1	2	1	1	1	1	1	1	14	16	15	14	13	12	12
150	1	2	1	1	1	1	1	1	15	14	13	12	12	11	11
151	1	2	1	1	1	1	1	1	15	14	13	12	12	11	11
152	1	2	1	1	1	1	1	1	15	14	13	12	12	11	11
153	1	2	1	1	1	1	1	1	15	14	13	12	12	11	11
154	1	2	1	1	1	1	1	1	15	14	13	12	12	11	11
155	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
156	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
157	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
158	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
159	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
160	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
161	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
162	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
163	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
164	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
165	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
166	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
167	1	2	1	1	1	1	1	1	14	15	14	13	18	17	21
168	1	1	3	2	2	2	2	2	1	1	16	15	14	13	13
169	1	1	3	2	2	2	2	2	1	1	17	16	15	14	14
170	1	1	3	2	2	2	2	2	1	1	16	15	14	13	13
171	1	1	3	2	2	2	2	2	1	1	16	15	14	13	13
172	1	1	4	3	3	3	3	3	2	2	1	18	17	16	16
173	1	1	4	3	3	3	3	3	2	2	1	18	17	16	16
174	1	1	4	3	3	3	3	3	2	2	1	18	17	16	16
175	1	1	4	3	3	3	3	3	2	2	1	17	16	15	15
176	1	1	4	3	3	3	3	3	2	2	1	17	16	15	15
177	1	1	3	2	2	2	2	2	1	1	16	15	14	13	13
178	1	3	2	5	6	5	4	4	3	3	2	1	1	1	1
179	1	3	2	5	6	5	4	4	3	3	2	1	1	1	1
180	1	3	2	5	6	5	4	4	3	3	2	1	1	1	1
181	1	3	2	5	6	5	4	4	3	3	2	1	1	1	1
